100,400,1600,6400,25600,102400
3.5,1.5,2.5,48.5,110.5,30.5
10.5,-6.5,-3.5,-51.5,-95.5,14.5
9.5,17.5,41.5,89.5,34.5,167.5
8.5,12.5,2.5,64.5,2.5,-82.5
4.5,-3.5,-2.5,-7.5,-9.5,85.5
5.5,3.5,-30.5,-20.5,-87.5,-111.5
0.5,-2.5,1.5,-74.5,-44.5,237.5
3.5,4.5,8.5,28.5,43.5,19.5
-0.5,8.5,-9.5,54.5,69.5,329.5
23.5,12.5,8.5,44.5,76.5,157.5
8.5,6.5,8.5,77.5,23.5,154.5
9.5,7.5,27.5,3.5,57.5,-23.5
0.5,4.5,-9.5,39.5,40.5,52.5
12.5,39.5,35.5,0.5,-57.5,-56.5
4.5,18.5,13.5,-20.5,-107.5,-163.5
22.5,19.5,20.5,-3.5,-123.5,200.5
9.5,8.5,14.5,0.5,-28.5,52.5
1.5,-3.5,-7.5,-14.5,125.5,95.5
5.5,38.5,51.5,80.5,88.5,10.5
16.5,40.5,50.5,21.5,44.5,-27.5
2.5,1.5,12.5,-46.5,46.5,36.5
1.5,0.5,6.5,5.5,-81.5,46.5
10.5,6.5,27.5,44.5,-31.5,-234.5
8.5,18.5,76.5,118.5,120.5,185.5
2.5,21.5,27.5,69.5,65.5,105.5
2.5,7.5,-11.5,-15.5,-14.5,35.5
-3.5,-0.5,-5.5,31.5,60.5,-169.5
8.5,25.5,38.5,17.5,-14.5,-58.5
2.5,8.5,11.5,71.5,112.5,268.5
15.5,35.5,20.5,-2.5,-73.5,-220.5
7.5,5.5,-13.5,-32.5,-62.5,155.5
19.5,38.5,17.5,9.5,-77.5,-155.5
11.5,10.5,1.5,-20.5,-135.5,-52.5
11.5,-2.5,0.5,-55.5,-94.5,-161.5
0.5,4.5,31.5,52.5,45.5,-115.5
4.5,-6.5,7.5,10.5,-57.5,12.5
17.5,21.5,19.5,-5.5,-125.5,-230.5
-1.5,18.5,5.5,9.5,115.5,169.5
3.5,-0.5,4.5,7.5,-48.5,40.5
3.5,0.5,16.5,-70.5,-97.5,-281.5
1.5,12.5,-25.5,-51.5,-31.5,-132.5
15.5,20.5,10.5,6.5,115.5,35.5
3.5,-6.5,-8.5,11.5,-62.5,-60.5
7.5,20.5,0.5,-81.5,-26.5,-273.5
-0.5,0.5,6.5,-11.5,71.5,110.5
7.5,-2.5,30.5,15.5,32.5,-129.5
14.5,47.5,51.5,34.5,89.5,15.5
10.5,6.5,14.5,10.5,90.5,-2.5
17.5,41.5,28.5,17.5,55.5,150.5
-11.5,-8.5,-24.5,9.5,57.5,47.5
